epoch  test_loss    filename
50     -6.587252    gpu0_50_-6.587252_net_detector.pth
51     -6.525236    gpu0_51_-6.525236_net_detector.pth
52     -6.547976    gpu0_52_-6.547976_net_detector.pth
53     -6.364507    gpu0_53_-6.364507_net_detector.pth
54     -6.524382    gpu0_54_-6.524382_net_detector.pth
55     -6.541246    gpu0_55_-6.541246_net_detector.pth
56     -6.548896    gpu0_56_-6.548896_net_detector.pth
57     -6.457572    gpu0_57_-6.457572_net_detector.pth
58     -6.610631    gpu0_58_-6.610631_net_detector.pth
59     -6.401138    gpu0_59_-6.401138_net_detector.pth
60     -6.576307    gpu0_60_-6.576307_net_detector.pth
61     -6.574733    gpu0_61_-6.574733_net_detector.pth
62     -6.542949    gpu0_62_-6.542949_net_detector.pth
63     -6.469204    gpu0_63_-6.469204_net_detector.pth
64     -6.486213    gpu0_64_-6.486213_net_detector.pth
65     -6.589499    gpu0_65_-6.589499_net_detector.pth
66     -6.573967    gpu0_66_-6.573967_net_detector.pth
67     -6.320171    gpu0_67_-6.320171_net_detector.pth
68     -6.56255     gpu0_68_-6.562550_net_detector.pth
69     -6.54714     gpu0_69_-6.547140_net_detector.pth
70     -6.644634    gpu0_70_-6.644634_net_detector.pth
71     -6.551012    gpu0_71_-6.551012_net_detector.pth
72     -6.615325    gpu0_72_-6.615325_net_detector.pth
73     -6.671921    gpu0_73_-6.671921_net_detector.pth
74     -6.603455    gpu0_74_-6.603455_net_detector.pth
75     -6.687173    gpu0_75_-6.687173_net_detector.pth
76     -6.567136    gpu0_76_-6.567136_net_detector.pth
77     -6.655985    gpu0_77_-6.655985_net_detector.pth
78     -6.449903    gpu0_78_-6.449903_net_detector.pth
79     -6.633092    gpu0_79_-6.633092_net_detector.pth
80     -6.674096    gpu0_80_-6.674096_net_detector.pth
81     -6.735494    gpu0_81_-6.735494_net_detector.pth
82     -6.738998    gpu0_82_-6.738998_net_detector.pth
83     -6.703462    gpu0_83_-6.703462_net_detector.pth
84     -6.747833    gpu0_84_-6.747833_net_detector.pth
85     -6.692259    gpu0_85_-6.692259_net_detector.pth
86     -6.75971     gpu0_86_-6.759710_net_detector.pth
87     -6.669096    gpu0_87_-6.669096_net_detector.pth
88     -6.766469    gpu0_88_-6.766469_net_detector.pth
89     -6.736219    gpu0_89_-6.736219_net_detector.pth
90     -6.728126    gpu0_90_-6.728126_net_detector.pth
91     -6.740322    gpu0_91_-6.740322_net_detector.pth
92     -6.664021    gpu0_92_-6.664021_net_detector.pth
93     -6.677021    gpu0_93_-6.677021_net_detector.pth
94     -6.76751     gpu0_94_-6.767510_net_detector.pth
95     -6.743581    gpu0_95_-6.743581_net_detector.pth
96     -6.728283    gpu0_96_-6.728283_net_detector.pth
97     -6.750082    gpu0_97_-6.750082_net_detector.pth
98     -6.774177    gpu0_98_-6.774177_net_detector.pth
99     -6.755002    gpu0_99_-6.755002_net_detector.pth
100    -6.730675    gpu0_100_-6.730675_net_detector.pth
101    -6.756207    gpu0_101_-6.756207_net_detector.pth
102    -6.715112    gpu0_102_-6.715112_net_detector.pth
103    -6.729661    gpu0_103_-6.729661_net_detector.pth
104    -6.726978    gpu0_104_-6.726978_net_detector.pth
105    -6.781862    gpu0_105_-6.781862_net_detector.pth
106    -6.808812    gpu0_106_-6.808812_net_detector.pth
107    -6.740548    gpu0_107_-6.740548_net_detector.pth
108    -6.743906    gpu0_108_-6.743906_net_detector.pth
109    -6.733118    gpu0_109_-6.733118_net_detector.pth
110    -6.775587    gpu0_110_-6.775587_net_detector.pth
111    -6.783269    gpu0_111_-6.783269_net_detector.pth
112    -6.72604     gpu0_112_-6.726040_net_detector.pth
113    -6.704154    gpu0_113_-6.704154_net_detector.pth
114    -6.758293    gpu0_114_-6.758293_net_detector.pth
115    -6.784782    gpu0_115_-6.784782_net_detector.pth
116    -6.790495    gpu0_116_-6.790495_net_detector.pth
117    -6.783987    gpu0_117_-6.783987_net_detector.pth
118    -6.74918     gpu0_118_-6.749180_net_detector.pth
119    -6.784142    gpu0_119_-6.784142_net_detector.pth
120    -6.779199    gpu0_120_-6.779199_net_detector.pth
121    -6.842972    gpu0_121_-6.842972_net_detector.pth
122    -6.807258    gpu0_122_-6.807258_net_detector.pth
123    -6.817797    gpu0_123_-6.817797_net_detector.pth
124    -6.822494    gpu0_124_-6.822494_net_detector.pth
125    -6.830388    gpu0_125_-6.830388_net_detector.pth
126    -6.784385    gpu0_126_-6.784385_net_detector.pth
127    -6.830167    gpu0_127_-6.830167_net_detector.pth
128    -6.809443    gpu0_128_-6.809443_net_detector.pth
129    -6.84149     gpu0_129_-6.841490_net_detector.pth
130    -6.842406    gpu0_130_-6.842406_net_detector.pth
131    -6.866931    gpu0_131_-6.866931_net_detector.pth
132    -6.785956    gpu0_132_-6.785956_net_detector.pth
133    -6.825172    gpu0_133_-6.825172_net_detector.pth
134    -6.823184    gpu0_134_-6.823184_net_detector.pth
135    -6.827765    gpu0_135_-6.827765_net_detector.pth
136    -6.851904    gpu0_136_-6.851904_net_detector.pth
137    -6.831407    gpu0_137_-6.831407_net_detector.pth
138    -6.820151    gpu0_138_-6.820151_net_detector.pth
139    -6.855504    gpu0_139_-6.855504_net_detector.pth
140    -6.836309    gpu0_140_-6.836309_net_detector.pth
141    -6.826094    gpu0_141_-6.826094_net_detector.pth
142    -6.842778    gpu0_142_-6.842778_net_detector.pth
143    -6.862769    gpu0_143_-6.862769_net_detector.pth
144    -6.805166    gpu0_144_-6.805166_net_detector.pth
145    -6.792069    gpu0_145_-6.792069_net_detector.pth
146    -6.827163    gpu0_146_-6.827163_net_detector.pth
147    -6.832328    gpu0_147_-6.832328_net_detector.pth
148    -6.709797    gpu0_148_-6.709797_net_detector.pth
149    -6.798911    gpu0_149_-6.798911_net_detector.pth
150    -6.838439    gpu0_150_-6.838439_net_detector.pth
151    -6.825023    gpu0_151_-6.825023_net_detector.pth
152    -6.845431    gpu0_152_-6.845431_net_detector.pth
153    -6.82928     gpu0_153_-6.829280_net_detector.pth
154    -6.81047     gpu0_154_-6.810470_net_detector.pth
155    -6.823523    gpu0_155_-6.823523_net_detector.pth
156    -6.832611    gpu0_156_-6.832611_net_detector.pth
157    -6.851276    gpu0_157_-6.851276_net_detector.pth
158    -6.848336    gpu0_158_-6.848336_net_detector.pth
159    -6.75848     gpu0_159_-6.758480_net_detector.pth
160    -6.827617    gpu0_160_-6.827617_net_detector.pth
161    -6.876397    gpu0_161_-6.876397_net_detector.pth
162    -6.87515     gpu0_162_-6.875150_net_detector.pth
163    -6.871254    gpu0_163_-6.871254_net_detector.pth
164    -6.877288    gpu0_164_-6.877288_net_detector.pth
165    -6.877054    gpu0_165_-6.877054_net_detector.pth
166    -6.840674    gpu0_166_-6.840674_net_detector.pth
167    -6.889626    gpu0_167_-6.889626_net_detector.pth
168    -6.876691    gpu0_168_-6.876691_net_detector.pth
169    -6.885252    gpu0_169_-6.885252_net_detector.pth
170    -6.88582     gpu0_170_-6.885820_net_detector.pth
171    -6.856714    gpu0_171_-6.856714_net_detector.pth
172    -6.858876    gpu0_172_-6.858876_net_detector.pth
173    -6.888292    gpu0_173_-6.888292_net_detector.pth
174    -6.831717    gpu0_174_-6.831717_net_detector.pth
175    -6.896504    gpu0_175_-6.896504_net_detector.pth
176    -6.887854    gpu0_176_-6.887854_net_detector.pth
177    -6.894717    gpu0_177_-6.894717_net_detector.pth
178    -6.872188    gpu0_178_-6.872188_net_detector.pth
179    -6.886954    gpu0_179_-6.886954_net_detector.pth
180    -6.835782    gpu0_180_-6.835782_net_detector.pth
181    -6.8756      gpu0_181_-6.875600_net_detector.pth
182    -6.898634    gpu0_182_-6.898634_net_detector.pth
183    -6.860301    gpu0_183_-6.860301_net_detector.pth
184    -6.905321    gpu0_184_-6.905321_net_detector.pth
185    -6.860059    gpu0_185_-6.860059_net_detector.pth
186    -6.851223    gpu0_186_-6.851223_net_detector.pth
187    -6.886119    gpu0_187_-6.886119_net_detector.pth
188    -6.838268    gpu0_188_-6.838268_net_detector.pth
189    -6.855713    gpu0_189_-6.855713_net_detector.pth
190    -6.893198    gpu0_190_-6.893198_net_detector.pth
191    -6.901346    gpu0_191_-6.901346_net_detector.pth
192    -6.8776      gpu0_192_-6.877600_net_detector.pth
193    -6.845326    gpu0_193_-6.845326_net_detector.pth
194    -6.877969    gpu0_194_-6.877969_net_detector.pth
195    -6.898083    gpu0_195_-6.898083_net_detector.pth
196    -6.896667    gpu0_196_-6.896667_net_detector.pth
197    -6.866853    gpu0_197_-6.866853_net_detector.pth
198    -6.874482    gpu0_198_-6.874482_net_detector.pth
199    -6.890858    gpu0_199_-6.890858_net_detector.pth
200    -6.873658    gpu0_200_-6.873658_net_detector.pth
201    -6.877744    gpu0_201_-6.877744_net_detector.pth
202    -6.86505     gpu0_202_-6.865050_net_detector.pth
203    -6.905647    gpu0_203_-6.905647_net_detector.pth
204    -6.896506    gpu0_204_-6.896506_net_detector.pth
205    -6.914297    gpu0_205_-6.914297_net_detector.pth
206    -6.905571    gpu0_206_-6.905571_net_detector.pth
207    -6.897155    gpu0_207_-6.897155_net_detector.pth
208    -6.896197    gpu0_208_-6.896197_net_detector.pth
209    -6.907       gpu0_209_-6.907000_net_detector.pth
210    -6.850759    gpu0_210_-6.850759_net_detector.pth
211    -6.912292    gpu0_211_-6.912292_net_detector.pth
212    -6.894079    gpu0_212_-6.894079_net_detector.pth
213    -6.893233    gpu0_213_-6.893233_net_detector.pth
214    -6.868602    gpu0_214_-6.868602_net_detector.pth
215    -6.910676    gpu0_215_-6.910676_net_detector.pth
216    -6.873058    gpu0_216_-6.873058_net_detector.pth
217    -6.913488    gpu0_217_-6.913488_net_detector.pth
218    -6.893373    gpu0_218_-6.893373_net_detector.pth
219    -6.871168    gpu0_219_-6.871168_net_detector.pth
220    -6.895001    gpu0_220_-6.895001_net_detector.pth
221    -6.88026     gpu0_221_-6.880260_net_detector.pth
222    -6.919899    gpu0_222_-6.919899_net_detector.pth
223    -6.88859     gpu0_223_-6.888590_net_detector.pth
224    -6.880447    gpu0_224_-6.880447_net_detector.pth
225    -6.89009     gpu0_225_-6.890090_net_detector.pth
226    -6.919667    gpu0_226_-6.919667_net_detector.pth
227    -6.920269    gpu0_227_-6.920269_net_detector.pth
228    -6.917923    gpu0_228_-6.917923_net_detector.pth
229    -6.877981    gpu0_229_-6.877981_net_detector.pth
230    -6.892913    gpu0_230_-6.892913_net_detector.pth
231    -6.880264    gpu0_231_-6.880264_net_detector.pth
232    -6.901993    gpu0_232_-6.901993_net_detector.pth
233    -6.901381    gpu0_233_-6.901381_net_detector.pth
234    -6.891589    gpu0_234_-6.891589_net_detector.pth
235    -6.907862    gpu0_235_-6.907862_net_detector.pth
236    -6.886614    gpu0_236_-6.886614_net_detector.pth
237    -6.901806    gpu0_237_-6.901806_net_detector.pth
238    -6.922929    gpu0_238_-6.922929_net_detector.pth
239    -6.898615    gpu0_239_-6.898615_net_detector.pth
240    -6.889712    gpu0_240_-6.889712_net_detector.pth
241    -6.911067    gpu0_241_-6.911067_net_detector.pth
242    -6.916725    gpu0_242_-6.916725_net_detector.pth
243    -6.907449    gpu0_243_-6.907449_net_detector.pth
244    -6.868146    gpu0_244_-6.868146_net_detector.pth
245    -6.925329    gpu0_245_-6.925329_net_detector.pth
246    -6.915193    gpu0_246_-6.915193_net_detector.pth
247    -6.898611    gpu0_247_-6.898611_net_detector.pth
248    -6.915602    gpu0_248_-6.915602_net_detector.pth
249    -6.910434    gpu0_249_-6.910434_net_detector.pth
250    -6.87559     gpu0_250_-6.875590_net_detector.pth
251    -6.89832     gpu0_251_-6.898320_net_detector.pth
252    -6.87525     gpu0_252_-6.875250_net_detector.pth
253    -6.885427    gpu0_253_-6.885427_net_detector.pth
254    -6.919172    gpu0_254_-6.919172_net_detector.pth
255    -6.90243     gpu0_255_-6.902430_net_detector.pth
256    -6.878513    gpu0_256_-6.878513_net_detector.pth
257    -6.901492    gpu0_257_-6.901492_net_detector.pth
258    -6.92498     gpu0_258_-6.924980_net_detector.pth
259    -6.906696    gpu0_259_-6.906696_net_detector.pth
260    -6.888888    gpu0_260_-6.888888_net_detector.pth
261    -6.908726    gpu0_261_-6.908726_net_detector.pth
262    -6.926282    gpu0_262_-6.926282_net_detector.pth
263    -6.917943    gpu0_263_-6.917943_net_detector.pth
264    -6.912016    gpu0_264_-6.912016_net_detector.pth
265    -6.892125    gpu0_265_-6.892125_net_detector.pth
266    -6.903482    gpu0_266_-6.903482_net_detector.pth
267    -6.893792    gpu0_267_-6.893792_net_detector.pth
268    -6.916691    gpu0_268_-6.916691_net_detector.pth
269    -6.894207    gpu0_269_-6.894207_net_detector.pth
270    -6.911101    gpu0_270_-6.911101_net_detector.pth
271    -6.93359     gpu0_271_-6.933590_net_detector.pth
272    -6.938838    gpu0_272_-6.938838_net_detector.pth
273    -6.921008    gpu0_273_-6.921008_net_detector.pth
274    -6.925202    gpu0_274_-6.925202_net_detector.pth
275    -6.911505    gpu0_275_-6.911505_net_detector.pth
276    -6.897362    gpu0_276_-6.897362_net_detector.pth
277    -6.895607    gpu0_277_-6.895607_net_detector.pth
278    -6.894837    gpu0_278_-6.894837_net_detector.pth
279    -6.930598    gpu0_279_-6.930598_net_detector.pth
280    -6.899261    gpu0_280_-6.899261_net_detector.pth
281    -6.931057    gpu0_281_-6.931057_net_detector.pth
282    -6.906758    gpu0_282_-6.906758_net_detector.pth
283    -6.914179    gpu0_283_-6.914179_net_detector.pth
284    -6.911784    gpu0_284_-6.911784_net_detector.pth
285    -6.918354    gpu0_285_-6.918354_net_detector.pth
286    -6.889683    gpu0_286_-6.889683_net_detector.pth
287    -6.925841    gpu0_287_-6.925841_net_detector.pth
288    -6.929904    gpu0_288_-6.929904_net_detector.pth
289    -6.903939    gpu0_289_-6.903939_net_detector.pth
290    -6.93281     gpu0_290_-6.932810_net_detector.pth
291    -6.915669    gpu0_291_-6.915669_net_detector.pth
292    -6.912999    gpu0_292_-6.912999_net_detector.pth
293    -6.899359    gpu0_293_-6.899359_net_detector.pth
294    -6.922726    gpu0_294_-6.922726_net_detector.pth
295    -6.909783    gpu0_295_-6.909783_net_detector.pth
296    -6.932381    gpu0_296_-6.932381_net_detector.pth
297    -6.911666    gpu0_297_-6.911666_net_detector.pth
298    -6.904036    gpu0_298_-6.904036_net_detector.pth
299    -6.917366    gpu0_299_-6.917366_net_detector.pth
300    -6.910243    gpu0_300_-6.910243_net_detector.pth
301    -6.909882    gpu0_301_-6.909882_net_detector.pth
302    -6.874209    gpu0_302_-6.874209_net_detector.pth
303    -6.930959    gpu0_303_-6.930959_net_detector.pth
304    -6.92594     gpu0_304_-6.925940_net_detector.pth
305    -6.919494    gpu0_305_-6.919494_net_detector.pth
306    -6.881645    gpu0_306_-6.881645_net_detector.pth
307    -6.923106    gpu0_307_-6.923106_net_detector.pth
308    -6.907285    gpu0_308_-6.907285_net_detector.pth
309    -6.929968    gpu0_309_-6.929968_net_detector.pth
310    -6.888593    gpu0_310_-6.888593_net_detector.pth
311    -6.926014    gpu0_311_-6.926014_net_detector.pth
312    -6.913042    gpu0_312_-6.913042_net_detector.pth
313    -6.909632    gpu0_313_-6.909632_net_detector.pth
314    -6.923063    gpu0_314_-6.923063_net_detector.pth
315    -6.92907     gpu0_315_-6.929070_net_detector.pth
316    -6.892298    gpu0_316_-6.892298_net_detector.pth
317    -6.903027    gpu0_317_-6.903027_net_detector.pth
318    -6.894448    gpu0_318_-6.894448_net_detector.pth
319    -6.873658    gpu0_319_-6.873658_net_detector.pth
320    -6.915822    gpu0_320_-6.915822_net_detector.pth
321    -6.930558    gpu0_321_-6.930558_net_detector.pth
322    -6.906467    gpu0_322_-6.906467_net_detector.pth
323    -6.90975     gpu0_323_-6.909750_net_detector.pth
324    -6.920724    gpu0_324_-6.920724_net_detector.pth
325    -6.90691     gpu0_325_-6.906910_net_detector.pth
326    -6.920343    gpu0_326_-6.920343_net_detector.pth
327    -6.833229    gpu0_327_-6.833229_net_detector.pth
328    -6.902544    gpu0_328_-6.902544_net_detector.pth
329    -6.936104    gpu0_329_-6.936104_net_detector.pth
330    -6.935585    gpu0_330_-6.935585_net_detector.pth
331    -6.890209    gpu0_331_-6.890209_net_detector.pth
332    -6.906879    gpu0_332_-6.906879_net_detector.pth
333    -6.87417     gpu0_333_-6.874170_net_detector.pth
334    -6.918937    gpu0_334_-6.918937_net_detector.pth
335    -6.93806     gpu0_335_-6.938060_net_detector.pth
336    -6.914403    gpu0_336_-6.914403_net_detector.pth
337    -6.925284    gpu0_337_-6.925284_net_detector.pth
338    -6.935536    gpu0_338_-6.935536_net_detector.pth
339    -6.928199    gpu0_339_-6.928199_net_detector.pth
340    -6.912893    gpu0_340_-6.912893_net_detector.pth
341    -6.89578     gpu0_341_-6.895780_net_detector.pth
342    -6.913336    gpu0_342_-6.913336_net_detector.pth
343    -6.929814    gpu0_343_-6.929814_net_detector.pth
344    -6.880616    gpu0_344_-6.880616_net_detector.pth
345    -6.932474    gpu0_345_-6.932474_net_detector.pth
346    -6.921979    gpu0_346_-6.921979_net_detector.pth
347    -6.918667    gpu0_347_-6.918667_net_detector.pth
348    -6.894287    gpu0_348_-6.894287_net_detector.pth
349    -6.924953    gpu0_349_-6.924953_net_detector.pth
350    -6.906717    gpu0_350_-6.906717_net_detector.pth
351    -6.930902    gpu0_351_-6.930902_net_detector.pth
352    -6.949864    gpu0_352_-6.949864_net_detector.pth
353    -6.927124    gpu0_353_-6.927124_net_detector.pth
354    -6.936148    gpu0_354_-6.936148_net_detector.pth
355    -6.858889    gpu0_355_-6.858889_net_detector.pth
356    -6.925959    gpu0_356_-6.925959_net_detector.pth
357    -6.921056    gpu0_357_-6.921056_net_detector.pth
358    -6.944508    gpu0_358_-6.944508_net_detector.pth
359    -6.911905    gpu0_359_-6.911905_net_detector.pth
360    -6.934131    gpu0_360_-6.934131_net_detector.pth
361    -6.915005    gpu0_361_-6.915005_net_detector.pth
362    -6.929909    gpu0_362_-6.929909_net_detector.pth
363    -6.845777    gpu0_363_-6.845777_net_detector.pth
364    -6.900959    gpu0_364_-6.900959_net_detector.pth
365    -6.900298    gpu0_365_-6.900298_net_detector.pth
366    -6.910684    gpu0_366_-6.910684_net_detector.pth
367    -6.934292    gpu0_367_-6.934292_net_detector.pth
368    -6.933857    gpu0_368_-6.933857_net_detector.pth
369    -6.911029    gpu0_369_-6.911029_net_detector.pth
370    -6.937594    gpu0_370_-6.937594_net_detector.pth
371    -6.923545    gpu0_371_-6.923545_net_detector.pth
372    -6.942893    gpu0_372_-6.942893_net_detector.pth
373    -6.887984    gpu0_373_-6.887984_net_detector.pth
374    -6.89292     gpu0_374_-6.892920_net_detector.pth
375    -6.904586    gpu0_375_-6.904586_net_detector.pth
376    -6.902797    gpu0_376_-6.902797_net_detector.pth
377    -6.864234    gpu0_377_-6.864234_net_detector.pth
378    -6.913789    gpu0_378_-6.913789_net_detector.pth
379    -6.927576    gpu0_379_-6.927576_net_detector.pth
380    -6.856758    gpu0_380_-6.856758_net_detector.pth
381    -6.908757    gpu0_381_-6.908757_net_detector.pth
382    -6.923526    gpu0_382_-6.923526_net_detector.pth
383    -6.907055    gpu0_383_-6.907055_net_detector.pth
384    -6.932082    gpu0_384_-6.932082_net_detector.pth
385    -6.925826    gpu0_385_-6.925826_net_detector.pth
386    -6.912796    gpu0_386_-6.912796_net_detector.pth
387    -6.921873    gpu0_387_-6.921873_net_detector.pth
388    -6.903164    gpu0_388_-6.903164_net_detector.pth
389    -6.925736    gpu0_389_-6.925736_net_detector.pth
390    -6.898942    gpu0_390_-6.898942_net_detector.pth
391    -6.916199    gpu0_391_-6.916199_net_detector.pth
392    -6.862861    gpu0_392_-6.862861_net_detector.pth
393    -6.918471    gpu0_393_-6.918471_net_detector.pth
394    -6.930213    gpu0_394_-6.930213_net_detector.pth
395    -6.921853    gpu0_395_-6.921853_net_detector.pth
396    -6.936547    gpu0_396_-6.936547_net_detector.pth
397    -6.939117    gpu0_397_-6.939117_net_detector.pth
398    -6.869003    gpu0_398_-6.869003_net_detector.pth
399    -6.932095    gpu0_399_-6.932095_net_detector.pth
400    -6.88834     gpu0_400_-6.888340_net_detector.pth
401    -6.938787    gpu0_401_-6.938787_net_detector.pth
402    -6.90409     gpu0_402_-6.904090_net_detector.pth
403    -6.915195    gpu0_403_-6.915195_net_detector.pth
404    -6.899321    gpu0_404_-6.899321_net_detector.pth
405    -6.906137    gpu0_405_-6.906137_net_detector.pth
406    -6.921899    gpu0_406_-6.921899_net_detector.pth
407    -6.905151    gpu0_407_-6.905151_net_detector.pth
408    -6.93808     gpu0_408_-6.938080_net_detector.pth
409    -6.932371    gpu0_409_-6.932371_net_detector.pth
410    -6.921342    gpu0_410_-6.921342_net_detector.pth
411    -6.864972    gpu0_411_-6.864972_net_detector.pth
412    -6.918512    gpu0_412_-6.918512_net_detector.pth
413    -6.908971    gpu0_413_-6.908971_net_detector.pth
414    -6.874345    gpu0_414_-6.874345_net_detector.pth
415    -6.921594    gpu0_415_-6.921594_net_detector.pth
416    -6.909706    gpu0_416_-6.909706_net_detector.pth
417    -6.937899    gpu0_417_-6.937899_net_detector.pth
418    -6.894507    gpu0_418_-6.894507_net_detector.pth
419    -6.930741    gpu0_419_-6.930741_net_detector.pth
420    -6.909082    gpu0_420_-6.909082_net_detector.pth
421    -6.940784    gpu0_421_-6.940784_net_detector.pth
422    -6.883927    gpu0_422_-6.883927_net_detector.pth
423    -6.930362    gpu0_423_-6.930362_net_detector.pth
424    -6.91657     gpu0_424_-6.916570_net_detector.pth
425    -6.933169    gpu0_425_-6.933169_net_detector.pth
426    -6.934105    gpu0_426_-6.934105_net_detector.pth
427    -6.912706    gpu0_427_-6.912706_net_detector.pth
428    -6.887512    gpu0_428_-6.887512_net_detector.pth
429    -6.948355    gpu0_429_-6.948355_net_detector.pth
430    -6.923826    gpu0_430_-6.923826_net_detector.pth
431    -6.909867    gpu0_431_-6.909867_net_detector.pth
432    -6.926654    gpu0_432_-6.926654_net_detector.pth
433    -6.911777    gpu0_433_-6.911777_net_detector.pth
434    -6.940927    gpu0_434_-6.940927_net_detector.pth
435    -6.905281    gpu0_435_-6.905281_net_detector.pth
436    -6.880232    gpu0_436_-6.880232_net_detector.pth
437    -6.937581    gpu0_437_-6.937581_net_detector.pth
438    -6.929573    gpu0_438_-6.929573_net_detector.pth
439    -6.910588    gpu0_439_-6.910588_net_detector.pth
440    -6.91343     gpu0_440_-6.913430_net_detector.pth
441    -6.912533    gpu0_441_-6.912533_net_detector.pth
442    -6.933662    gpu0_442_-6.933662_net_detector.pth
443    -6.873947    gpu0_443_-6.873947_net_detector.pth
444    -6.862845    gpu0_444_-6.862845_net_detector.pth
445    -6.922175    gpu0_445_-6.922175_net_detector.pth
446    -6.916698    gpu0_446_-6.916698_net_detector.pth
447    -6.885426    gpu0_447_-6.885426_net_detector.pth
448    -6.912982    gpu0_448_-6.912982_net_detector.pth
449    -6.913122    gpu0_449_-6.913122_net_detector.pth
450    -6.888131    gpu0_450_-6.888131_net_detector.pth
451    -6.928812    gpu0_451_-6.928812_net_detector.pth
452    -6.936094    gpu0_452_-6.936094_net_detector.pth
453    -6.921453    gpu0_453_-6.921453_net_detector.pth
454    -6.918153    gpu0_454_-6.918153_net_detector.pth
455    -6.929843    gpu0_455_-6.929843_net_detector.pth
456    -6.906498    gpu0_456_-6.906498_net_detector.pth
457    -6.89197     gpu0_457_-6.891970_net_detector.pth
458    -6.923863    gpu0_458_-6.923863_net_detector.pth
459    -6.905251    gpu0_459_-6.905251_net_detector.pth
460    -6.938867    gpu0_460_-6.938867_net_detector.pth
461    -6.910221    gpu0_461_-6.910221_net_detector.pth
462    -6.932658    gpu0_462_-6.932658_net_detector.pth
463    -6.938055    gpu0_463_-6.938055_net_detector.pth
464    -6.916016    gpu0_464_-6.916016_net_detector.pth
465    -6.931035    gpu0_465_-6.931035_net_detector.pth
466    -6.92877     gpu0_466_-6.928770_net_detector.pth
467    -6.906347    gpu0_467_-6.906347_net_detector.pth
468    -6.919743    gpu0_468_-6.919743_net_detector.pth
469    -6.921459    gpu0_469_-6.921459_net_detector.pth
470    -6.902795    gpu0_470_-6.902795_net_detector.pth
471    -6.948527    gpu0_471_-6.948527_net_detector.pth
472    -6.936231    gpu0_472_-6.936231_net_detector.pth
473    -6.903809    gpu0_473_-6.903809_net_detector.pth
474    -6.907552    gpu0_474_-6.907552_net_detector.pth
475    -6.927037    gpu0_475_-6.927037_net_detector.pth
476    -6.928663    gpu0_476_-6.928663_net_detector.pth
477    -6.900475    gpu0_477_-6.900475_net_detector.pth
478    -6.938452    gpu0_478_-6.938452_net_detector.pth
479    -6.93363     gpu0_479_-6.933630_net_detector.pth
480    -6.876287    gpu0_480_-6.876287_net_detector.pth
